,id_str,screen_name,location
1372,980514672913866752,ONOsocial,
1373,63002906,kryssyskingdom,Wherever I Choose to Be
1374,983797662167126016,HariNathG5,
1375,1471938264,samghazal_,
1376,289944964,semke5,kigali
1377,993149354683912192,Lil_CashBG,
1378,1013500958,OmaEbrah,London
1379,993148709671235585,YaoJeanMichel1,
1380,1516492928,MathiasThijs1,
1381,993149591682977792,MalekZahra3,
1382,816387470250147844,kholllyc,"Cape Town, South Africa"
1383,993149749317521409,Ahfo90,
1384,796538659000434692,TheUndeadMeme,
1385,993149765348085761,NafiAllahIsa,"Hanoi, Vietnam"
1386,3438427558,connor_green15,
1387,2994336511,Tgraham6613,"Austin, TX"
1388,992656288235466754,OxideMetal,
1389,993149311381856257,gogz30,
1390,939900758375444480,NUGGET_BOI27,
1391,1048678044,BauerEthan,
1392,993149207857872896,sjtupeng,
1393,923978928892645376,theberkayugur,
1394,886693526330789888,solaybekillinem,
1395,2329468272,valeria_gomez15,"Córdoba, Veracruz de Ignacio "
1396,927709578552315904,sanmiguel28_32,
1397,2898400680,rakesh4042,
1398,2428938848,kurlykhush, London 
1399,2579071440,pumalover65,
1400,2506817453,Mo28Haroon,
1401,398604911,razashoby,New Delhi
1402,993148999275302914,Halili05842564,
1403,984985210193367047,braannddi,
1404,927200946337271810,SirPatrickDike,"Saint Petersburg, Russia"
1405,1675830535,Rash_gonecrazy,
1406,324267645,katherinee_lee,
1407,53495051,c9t8ac2R7y,"Toronto GTA, Canada"
1408,2366461430,abbypoimboeuf,
1409,989220465871736833,DavidBa29206274,
1410,2991813064,cheytje14,Netherlands
1411,776857419661971456,100rabh25,"karanprayag, semi-gwar"
1412,863080040447320064,ayavuzel9,
1413,989683424666488833,roh_tog,
1414,2869055201,NilsHampel,
1415,781364166904848384,TheRevengeSong,
1416,1168023906,kfrolov36,"Oregon, USA"
1417,2860276339,pullfromeachend,
1418,2837303068,bennyGH7,
1419,951191260471193600,Rene1981611,
1420,2897793386,_dylanfurr,"Camden, TN"
1421,3298255296,CallumStirk,
1422,4357134553,jishnujithu96,Palakkad
1423,2419374703,AhmadZaidi24,CHI ➡️ PHX ⌬
1424,897944660668071936,Gx9Y9XC9id9RWNT,
1425,993148485183660032,aryan_rostami,
1426,972517968314761216,wor770,
1427,981242294815940609,RavennStarr13,"Ohio, USA"
1428,920710471136808960,mcthyl,where i end and you begin
1429,65970611,luxembro,"Columbus, OH"
1430,3431007797,DevynBoich,"Mountain Top, PA"
1431,993149329551581184,michalvarela8,
1432,172968287,PaperfaceKillah,Somewhere in College Park
1433,952340191888408577,LaurenDspagett,Tilted towers
1434,993146453961990149,GeorgeRgeorge5,Iraq
1435,993147930356875266,ncxbDZjjxcCWczm,
1436,2945965434,marinautumn,
1437,993148224834859009,prince_kambamba,
1438,367938973,Matt22Mckenna,stewartsville
1439,940275990768390145,SaradaPrasadRo3,
1440,359781468,osagrandee,Nigeria
1441,859322618540896256,OfficialTankard,Yorkshire and The Humber
1442,957945307215683584,SlayvRS,
1443,416027105,JordanFloyd97,Opportunist 
1444,2433698408,minhajblue1124,
1445,3044316095,oksanavickers,"great falls, va"
1446,993148276982648832,iPII3jvyq3WhDLv,
1447,993126130977665024,Afritha8,
1448,989824289275858944,Panilipronan,
1449,992080337982210049,gleon_1,Jiangsu
1450,794342627718086656,paul_whitaker_,"Mount Pleasant, SC"
1451,993147169241788418,dortheawhhmgik1,
1452,993148087559311360,hannan95739865,"Dacca, Bangladesh"
1453,938560853217038342,gabmakower,"Manhattan, NY"
1454,993146489386893318,selim31e,
1455,2918955029,JOwens422,"Staten Island, NY"
1456,980059604330663936,eilrahc1234,england
1457,467925283,jayzinzu,"Dallas, TX"
1458,987401484655525888,Tania95095272,
1459,1417912153,GanievD,"Оренбург, Оренбургская область"
1460,192822255,spamfaker,Hungary
1461,993148727312375808,Beasky2,
1462,17045071,william_coates,"Lisbon, Portugal"
1463,100113795,Richobicho,Hoenn
1464,993137819936681985,BhoreUday,
1465,2517359788,bshebib98,Prospect ➡️ Wolfville
1466,366992752,Captain_Suits,
1467,468865262,_mohajji_,
1468,360162360,mutley48,
1469,991139217500762112,BladeGh05T,"Maryland, USA"
1470,985997589643378690,josh_garlock,
1471,24476994,JunaykahAngela,Nomad 
1472,1167524251,ErikHonore,"Sacramento, CA"
1473,993147821913202688,r0cenfXOHDYzAdP,Gabon Moila
1474,48585981,xWis,
1475,2756310021,6_michael_4,My Bed
1476,4924440603,TheRealVinyl,
1477,422834359,maxxlunov,"Dubai, United Arab Emirates"
1478,2990406285,GSkullar,"Sao Paulo, Brazil"
1479,3140289794,kkj079,
1480,34309565,Chapollini,
1481,943325902217281537,hauntedlettuce,
1482,2809802198,slim_swami,Potomac/Philly
1483,2645221840,emilyhowington,"Mansfield, TX"
1484,987378824219385856,CoolCatCrypto,"Cryptokookamunga, CA"
1485,2737888936,leahhnawyy,jersey 
1486,2765517023,marcelolopes236,
1487,985410299707539456,Rahulsh87172496,"चंदौली, भारत"
1488,635615743,BerruBettu,"Pärnu, Eesti"
1489,940419313294385152,The_DNR2009,"Puyallup, WA"
1490,858097074448941056,timmy_Fturner,"Arizona, USA"
1491,53246695,JAFO224,
1492,3176920402,hllctn89,"Edremit, Türkiye"
1493,35613287,derrickmetzler,"New York, NY"
1494,976708652013969408,Bnkuffg1,Bronx
1495,975454090955177985,BullionBacked,
1496,984387255996502016,Le_Grand_Oracle,"Paris, France"
1497,993148460856758272,xxSolution_,
1498,256331928,RaktaGeno,Oklahoma
1499,993148877233516544,tyler_mahmood,
1500,1369682682,mattmcginley7,
1501,728904095277453313,rashadrohile,
1502,702667611,OwainLlew123,
1503,4878087219,Lucas70784639,
1504,768289341319712768,PapaExRay,"Worcester, MA"
1505,407823226,WayoftheGeeks,United States
1506,980274854996971521,abelson_v,
1507,477809031,Hayden_Porter42,
1508,163718402,germanjelen,Argentina
1509,770114377,mcafee_ethan,
1510,2993859122,456Sravanth,
1511,423257652,leventis01,adana 
1512,259250531,Assimf,Riyadh
1513,1914684932,toma_tomat,
1514,892623895605293056,Jessica36892885,
1515,987743886511628294,OddyMcBally,
1516,212440458,SMOKGB369,seattle washinton
1517,987624678171791361,CryptoRaakis,Suomi
1518,16813928,johnkraft,SF Bay Area
1519,964550320494862336,LalchandSwami10,
1520,993148860997558274,JeremyVR3,
1521,876937192991465472,KSaengraksa,
1522,944755957,ShlynnRider,
1523,3282700135,JakeArmitage3,ಠ_ಠ	 
1524,37990513,acidni,
1525,47541285,isabellaasofia,"Brooklyn, NY"
1526,993144814274101249,Pr4nzh,
1527,993148180714811392,MAGaffa27243098,"Dhaka, Bangladesh"
1528,2816492677,jesse8399918,
1529,893749711676608513,Skyline26115226,
1530,39523747,nadishap,New York
1531,2984816763,medosabek123,
1532,1597681057,tristenb97,
1533,993148493937209344,Itzeles21,
1534,993148047080255489,7KJl0gkzhHGpk3N,
1535,993141582382682113,AlanPons2,
1536,806942330259472384,usuario_07,
1537,392522296,KSJayabal,"Chennai, India"
1538,993148170640048128,zozo12374517,
1539,3128861791,mayaralkhatieb,"Doha, Qatar"
1540,2995309203,mateowolf59,"Crinitzberg, Deutschland"
1541,137317437,tonymasoney,✔ Verified Account
1542,341248980,phattycakez4000,"Toronto, Ontario"
1543,716030027574480897,rickinillo,"Valencia, Comunidad Valenciana"
1544,993148008475840512,FlorRecio09,
1545,2309416310,TYPlCALMGC,
1546,783840479125266433,SBake4119,"Indianapolis, IN"
1547,93587401,uncombattant,india
1548,571981338,TimcCusker,"Boston, MA"
1549,3009935346,canand003,
1550,993148249803558912,ahmdSal43379232,
1551,1162660626,GowthamM81197,"Vijayawada, India"
1552,175313648,RavilKarimov,
1553,359982547,1papichulo72,
1554,1901620939,Logan_Laplante7,
1555,50492554,mcdeeee1,"newport beach, ca"
1556,30973381,TCLexusGS300,Washington DC US
1557,3754153938,alderson_justin,
1558,993148524698062849,Ekaaang06,
1559,499922784,OneAndOnlyPiLL,
1560,1480627020,synthparadox,"Pittsburgh, PA"
1561,799671539310305280,sankelton_39,"Winchester, England"
1562,991791141786808320,Abhinav36790716,
1563,1519616023,Maktorin,Москва
1564,2351911524,loomis_logan,
1565,495746483,SiphoPsyfocate,South Africa Cape Town 
1566,2415337840,sizva5,
1567,260461733,njcoccia,
1568,904933314103873537,Arunprasad1998,"Coimbatore, India"
1569,1713186336,Pepinnio,
1570,993147605411680256,MuhammadOmerSi2,
1571,894028777541345280,daensohot,
1572,1679940061,alexakmetz,"Arlington, TX"
1573,297440139,Remedizzy_,
1574,267886909,youngkhill,"Grand Rapids, Michigan"
1575,88179613,saurav1481995,INDIA
1576,551991427,Vampire_1985,Texas
1577,993147902397747200,hollyghost14,France
1578,746473638405103617,annabelc188,"Illinois, USA"
1579,841712122031570944,megblk84,"Utah, USA"
1580,2878443892,NightHunterTaur,
1581,3409813593,ayyeddu,
1582,4189354281,mitialab,
1583,709980736,DominikTweet_,"Niedersachsen, Deutschland"
1584,734854316,kanetkarlive,India
1585,249637835,RohitHalge,England Is My City
1586,3278950038,Blake_is__god,"Washougal, WA"
1587,4788255014,SaiRajaish6,
1588,993147453548453888,TueroAriel,
1589,1034140117,GrewalJoe,
1590,4657256063,alvarocisco12,
1591,1002002366,jacobcovell_11,"Fulton, MO ✈️ Jville, IL"
1592,2898987681,catodico13,
1593,16520285,hanna__taylor,"New York, NY"
1594,435359971,gedspeed1,photo guy
1595,355618328,MeaghenS,
1596,1916949302,TinoChami,
1597,35259111,NckBrian,Made in Holland
1598,993148140306956288,freddyR72791217,"Santa Fé, Argentina"
1599,2651540485,rosstownsend95,
1600,37324229,akaMarlee,"Otogakure No Sato, 919"
1601,993146776889839616,ai60956091,
1602,971481031357419522,justin_lovro10,Westport
1603,993116438645825536,headphonetony,
1604,969014239791689730,gageb_,lost
1605,993147963294744576,SouadTouil6,
1606,993145350964867072,wathenhteri,
1607,978432836213489664,TylerTindall94,
1608,2854433161,austinhalter8,
1609,844942936953507840,yodavidle,"Colorado, USA"
1610,1547221039,adianaarroyo,
1611,3397839701,Victor_assump,
1612,223641456,DavidBrock3,
1613,993148083578925057,BadraTahan,Vietnam
1614,731566903500496896,JMAsesor_Mx,México | TX | NY | #TSha #MGWV
1615,846000817085779969,lucas_klopp,Greasy Grove
1616,4172571312,jlashton1,
1617,3406319535,sdmirvine,"Augusta, GA"
1618,2765807471,Samhavis123,england
1619,825685189825294336,StefanS88299375,
1620,993148129271861248,Mahmoud22924473,
1621,993148055066169344,rhoda96492157,
1622,3245717918,victorjh02,"Puerto Rico, USA"
1623,813201912,FPenduzzu,
1624,968860086415364097,aytbenbetova,
1625,992462218691260416,JollyTheRoger,
1626,838708652,fatlaurent59,"Maine, USA"
1627,2539130758,jonathan_deery,
1628,4356761774,ehump11,
1629,3656498656,bernanarr,"Antalya, Turkey"
1630,870011714527473665,ColinLMcDonnell,"Alpharetta, GA"
1631,2541785664,JaffaCakeJelly,
1632,993146504142643202,Mimi82046963,
1633,221198602,Julot007,
1634,909482377499389954,kaynamonette,"Berkeley, CA"
1635,397060751,JayPth,
1636,952126061705334785,AndreBabilab,"Strasbourg, France"
1637,390141830,AdrienEdwards,"Tampa, FL"
1638,959637993224105984,clevetopher,"Portland, ME"
1639,906555145,Favourgeorge1,"Umuahia, Nigeria"
1640,789528056331370496,matt_magee6,
1641,993146058233597953,mrqgsyecwphlqw2,Somalia
1642,2744567734,dmoallem,
1643,4238964492,chiclia17,"Manila City, National Capital "
1644,984158668177494016,lkyldrm14,
1645,2316310688,codyreachh,
1646,993147572775804930,XcBqd1BH4hUxWnV,
1647,879813501614772224,mamba_hujamba,"Украина, Днепр"
1648,984868899404599296,RehsamT,
1649,327149000,graysonrgetz5,"Cincinnati, OH"
1650,993146614914183168,lameck_mwanza,
1651,3119835322,helena__shine,
1652,990159861001408514,Abhishe10868694,
1653,992867012807307264,BecerraNaidelyn,México
1654,616472734,ChrisRoell_,
1655,704951063691051008,Iamnikhils07,"Indore, India"
1656,821048736596037632,Clown_Prince101,"Lisboa, Portugal"
1657,2661744919,ronnagor,somewhere in between
1658,993146718681223177,EParavian,
1659,229280194,NicoleePi,
1660,993146297350696960,jagadeeshd111,
1661,1954289083,seahaynes,Iowa
1662,4083801748,EddieMonkman,
1663,627549402,bxnc__,Essex
1664,3898945096,marfffan,Жердевский район
1665,4749990546,thugger2g,"Sydney, New South Wales"
1666,325773253,Nina_Violant,Stalking my Biases
1667,993145648374427648,MehedeeMim,"Mymensingh, Bangladesh"
1668,2162111873,yenerars,Türkiye
1669,1686918752,Tybarnski,"Miami, FL"
1670,955180104,Tatum_Strangely,"Studio City, Los Angeles"
1671,993146253516124165,RuthNiava,Côte d'Ivoire
1672,726448199913865216,j_chris__,
1673,993147643084922880,the_Milkman19,"Salt Lake City, UT"
1674,383212776,Liana_1011,rochester. but which one?
1675,952978919069769731,TomHartt136,
1676,993147884546805760,BobBobs53789308,
1677,405933225,HammerJersey,
1678,992747319345868800,JerryGa32658054,
1679,30391585,Hebuzz,Harsh Realm
1680,98519668,brunomtei,Rio de Janeiro
1681,250996552,lightskinjudas,
1682,978046715382124544,susopinhon1,
1683,27052929,Lazyke,
1684,717241586162118656,Clarindabadbaby,"Junction City, OR"
1685,839526551976886275,Kwatzz_,"Colombes, France"
1686,25574090,ReteFriscool,"Amsterdam, San Francisco, Montcombroux-les-mines"
1687,634546146,Eceevar,"İstanbul, Türkiye"
1688,993147005525348353,YUUUUUGU,
1689,824834184690667520,ozguruyguns,"İstanbul, Türkiye"
1690,2591057172,owenwvironet,
1691,1049107704,jezzzok,"Scottsdale, AZ"
1692,49662320,kent_yeung,
1693,826488974894051328,GHKPathan,
1694,80707045,MissVV_,Chicago/Underworld/Tardis
1695,93510254,LorieDriscoll,"Cincinnati, OH"
1696,857155505965461504,Heidelbeerenmus,
1697,2205724982,OscariZelaya,
1698,591975191,heideeeeee,
1699,740305660219404289,LifeOfCxlianL,"Gatineau, Québec"
1700,1103966706,snorleo,home for infinite losers
1701,991759086235586560,hchma_,
1702,980444739576066053,midi82969379,"Sidoarjo, Indonesia"
1703,224900696,SerdarAydinn,Mersin
1704,286074326,GregoireFavet,Paris
1705,211450067,felbit80,
1706,885272780685443072,yula_neb,
1707,3104581454,pavanpk1998,"Hubli,karnataka"
1708,929681088502517760,ameliefleur_,"Falmouth, England"
1709,44034665,Ju_doza,"Los Angeles, CA"
1710,993146751874891776,AbbasAlivee,"Gilgit-Baltistan, Pakistan"
1711,782230914,GabouilleAssmn,"Lille, France"
1712,864322649228402688,Arobpehl33,
1713,993146817113214977,Tabijutt7,
1714,518632759,JoeJoet876,"Texas, USA"
1715,1161389047,salazarr007,
1716,993146828064468994,Charles90224975,
1717,900598820,jasmezzer,"Edina, MN"
1718,2234595313,brett_roemen,"Sioux Falls, SD"
1719,975964983203786752,mark52313846,
1720,993145052347162624,NOtranshumans,United States
1721,993147430349631488,76OeBOm4UgxqZ03,
1722,942771902287941632,ConfessorOfAtom,
1723,943540935929065472,Magyaritv,"Brighton, MI"
1724,914357303326806016,XEVe9UK42SmMKxk,first love
1725,1252945656,blakewyse1,
1726,990731189177774081,Abc94403270,
1727,634472466,sattarov_timur,
1728,2790232948,yeahbaili,🌹🌹🌹
1729,993145472280879104,MOUSSAN080895,
1730,993146056429981696,ecunningham562,
1731,2529354595,anasostanley,
1732,2756030891,brian_2003_,#TeamTypeaids
1733,2401703497,MoXuanZ,
1734,993145579667509248,margieedaeuxzp1,
1735,1128143718,Sokun_Khmer,Cambodia
1736,825726603414093825,JuvoTopRamen,"Pennsylvania, USA"
1737,385220727,Cougarlong,
1738,759163164269375489,Nhanhas_,
1739,826819246642626561,basitq777,
1740,79530434,PhilipMeyler,"Dublin, Ireland"
1741,973050598789668865,ThibautDurand01,
1742,728616431550607360,AymenBerraf,France
1743,558546580,baligatarun,
1744,233144080,dariabirdy,
1745,993147126128488448,8L8Va1ynJy2T7k7,
1746,741644021056065536,ProblematicalCH,"Ohio, USA"
1747,993146415646986242,ChavzKarekyn,
1748,499307863,SamWorley11,937
1749,801090434311163904,lynnharrisonart,"Spokane, WA"
1750,972151234093289473,IVOItMCl1mTO75E,Gaza 
1751,811344242295574529,Catriona_trash,ur mom
1752,979306084153380864,AbdulSu03574441,"Hyderabad, India"
1753,929814601373327360,Marrodra,"Delano, CA"
1754,2782552218,Harmon_Miller3,"Lone Tree, IA"
1755,947863981070397440,wakandaflex69,"Neuquén, Argentina"
1756,880480869873537024,wutupitspayton,"Sutton, Ontario"
1757,519667990,ImightBeZeN,The Bright side of Moon
1758,18324332,tiffanyisaninja,
1759,968903274030972928,Jojo93597902,
1760,185137025,rkfg_me,Россия
1761,2822236628,FlorianB35,
1762,4859466316,JackJackaco,
1763,2760168511,Thomas_WWolfe,Antarctica 
1764,803476316,BeautifullyLor,"Chicago, IL"
1765,834921461634641921,Zikrinaaulia,
1766,960986459087007745,teb10131,
1767,3105134511,RutsisTW,Latvia
1768,993145902603759616,xgclarita13,
1769,746212595519021056,surnachi,funy joke about living in hell
1770,32232864,smn1976,Earth
1771,780105864300691456,yoguuhrt,Wo Sie ist 😍
1772,993146467140456448,Muwonge61902570,Jinks city
1773,865021718,jpmoneida,
1774,844335871,chad_kozar,
1775,2572717473,orissychan,
1776,93306390,Vantas_,
1777,2336026494,LukeNitz,
1778,2429131098,__mccarthy_1221,"Fontana, CA"
1779,993146748213383169,pezhmanaf,
1780,745125213851914240,InnerErgosphere,"California, USA"
1781,402581355,USocialmedias,
1782,22529277,SDCRugger,
1783,992658220257824768,DionSorrentino,"Boston, MA"
1784,901775427340926976,TarunKr17810220,India
1785,931506363158745088,Jesse_cnt,United States
1786,596731758,JfWarSheep,"Manado, Indonesia"
1787,740638394829545472,gmmkal10,
1788,252992756,DJstrigott,Prague
1789,2279810257,Blank_2310,
1790,993138336729616384,KarimNajjari,
1791,993146829972819969,KassisNoorah,Vietnam
1792,993145294068961282,ashleaapnqjqhy1,"Nam Định, Việt Nam"
1793,993143810526924800,champagne1891,
1794,993146080144617477,leslawGruza1,
1795,3151669952,omiraxa,
1796,989268726779346946,LaraMoA,
1797,991377409235615746,BoXqc2H7yFneCVA,
1798,989953575471153152,Shug7484,
1799,843139077008367616,Janethrebek,
1800,19447771,TammiRealtor,"Bossier City, Louisiana"
1801,45065792,Jonfai,Entre el miedo y la risa
1802,993146515009961985,Grownkid1,
1803,2973480010,lArDiEbOy,
1804,322424973,irmaaadizzz,iowa
1805,2964993849,busetrkci,
1806,919994607202598912,VanillaGambino,South Africa
1807,1543231927,KMeyer07,Indiana
1808,984868935668518914,gucscidurag,
1809,971885861213061121,JeffKlaassen,"Beaumont, Alberta"
1810,634032201,AnthonyGazzillo,Swiss Alps
1811,991294793924964353,SzalaiBence12,
1812,898091426361339904,JoSchlaeger,
1813,108621331,justjuman,
1814,3456010993,LilSinnner,"Washington, USA"
1815,178157295,drummergreg,
1816,4627793799,coldhand_s,
1817,2892059348,ben_anderson502,"Sydney, New South Wales"
1818,993146801946439681,JaydenLivings,"Sydney, New South Wales"
1819,3193685857,christian40002,
1820,941517213525258241,sergediaz1425,
1821,973648694590484481,Bartek07350543,
1822,993143917800456195,mallamrazak100,
1823,885965490744635393,jona_wiechowski,"Nordrhein-Westfalen, Deutschland"
1824,3124556384,Chamix82,
1825,365278762,ThatOneChick997,"Nashville, TN"
1826,993144576272715776,sabz_sare,
1827,993145709728694272,LkkgLeo,
1828,959212432664166401,OlivierRioux4,"Blainville, Québec"
1829,977946245149986816,ironshield239,
1830,855380439778836481,balanlau,
1831,251613177,dlool_19,Kuwait 
1832,993146633759027202,rZA9YJkAlGnuVFE,
1833,993036815727759360,MuhSohail2,"Dubai, United Arab Emirates"
1834,2510450227,ececavus94,
1835,993144492193705985,anhjzjgreene,
1836,563358166,dany_arizpe,
1837,44933986,denboyle,"Nenagh, Co. Tipperary, Ireland"
1838,713021286797164544,No3Glib,
1839,993146519124611073,QAISARM56188894,
1840,181722239,Young_Izzy_Baby,"Florida, USA"
1841,2584108721,toisov315,
1842,287359382,jhohmannwood,"Kemptville, ON, Canada"
1843,1973573077,mattmuller1,This Must Be The Place 
1844,146879778,michaeltan80,Singapore
1845,993145645887246337,13WoW14,
1846,2263854648,the_samcox,
1847,95279876,Gatman23,
1848,246280845,mmansillaOk,"Córdoba, Argentina"
1849,932745121845665792,hectormcambron,
1850,23577836,sindhu,Bengaluru
1851,4757509227,Rodrigo_WVS,"Distrito Federal, Brasil"
1852,2595944003,bbolling06,
1853,993145381201612800,th0ughts_etc,
1854,879851513593704448,Arshdeep9322,"India,harayana"
1855,977563443891879936,heyronIance,home
1856,992950099109036033,Junko_Jiji,
1857,3107851130,stuartgpeterson,
1858,993142798269517825,Rolando08741502,
1859,960710087894433792,JIMMY21728052,
1860,396856613,manyblessingsIC,"Tampa,  FL "
1861,753639194581401600,girlonthemfmoon,
1862,2717966418,JesperWaren,Stockholm
1863,503534383,lukewakeman97,"Bath, England"
1864,993145568871370752,ESanpath,Sri Lanka
1865,987506545759055872,spacecadet303,
1866,776137523768750080,KiiNG_BRANDON,"Jacksonville, FL"
1867,623933161,Thomasbooker71,
1868,54048706,timbumgard,"Texas, USA"
1869,3242823240,_T_U_N_G_S_,hell
1870,731434168496885760,j62pnTQkPhByfFy,سلطنة عمان
1871,2928977406,MilanPratikshya,"Maharashtra, India"
1872,993146087249657856,kort_cowe,
1873,842428551110488066,diegormzglz18,
1874,281377354,jaxhalps,❤️NYC / Miami
1875,716522767177351168,C_P_IV,
1876,201695962,whisk222,
1877,901467760605245441,Malaysian_One,"Malacca, Malaysia"
1878,3300658090,Qrkowa,
1879,880751074969346051,BPayneDC,"Washington, DC"
1880,2630384504,MissGroyper,New Zealand
1881,736836642787479553,DantixDan,
1882,448541894,theboyinvelvet,
1883,41062486,Frankthetank856,"Charleston, SC"
1884,993145642770935808,Hashemimjk,
1885,807292870570999808,yakuzaa676,cerabati/enfer ☠
1886,522424130,_ant_palumbo_,"Bumblefuck,USA"
1887,505099691,CommanderKrista,Metro Vancouver
1888,877982759276466176,Micronaut2,
1889,52865401,mareeih,
1890,993146006802853889,fitgreat1,Shanghai
1891,977591338966441984,alltimehighly,
1892,993144406738919425,rhxaqinh1478,
1893,872818180728729601,TobiKurashiki,Rhizome 9
1894,1947104989,Taylor__Brickey,"Florida, USA"
1895,958483036127006720,Saf1_K,"Illinois, USA"
1896,97109536,blknnnnn,istanbul
1897,2435219749,hassanchaouki2,Royaume du Maroc
1898,289568038,Shubbabang,"Florida, USA"
1899,2953878744,Zseba007,
1900,120389628,RobbieRagless,South Africa
1901,752556074172084224,humberto_guima,
1902,184947171,_dakotalore,
1903,1440758192,ethanbrown841,"Gold Coast, Queensland"
1904,836929333881159681,mortaszeynep,ODTÜ
1905,3228224010,PanditSudhir001,
1906,156316136,brandonsoder,Oregon 
1907,420469617,Hazzater,"York, England"
1908,993145647963439104,boof98224746,
1909,971904999356796930,idontev87700676,
1910,993145738224898048,BilawalBugti3,
1911,929306060451663872,joxPerkins,United States
1912,993144772889055232,binani_nikunj,
1913,802901294688206848,kawade_samarth,
1914,2254637316,altaher_83,الخرطوم 
1915,993144809379409920,AungNai18777941,
1916,2364559158,shoppythegreat,317 ➡️ 916
1917,2283639666,MajaKochovska1,
1918,871055997787267072,PangPang2018,
1919,2278165560,Hienita_,
1920,1893489709,KeyurLadhawala7,
1921,813073034596773888,wmyers252,United States
1922,910249454053265408,Suhaibaldada,
1923,99220570,mhmgad,"Saarbrücken, Germany"
1924,906270114990915585,tmskch,
1925,766062593761050624,beaverfootball3,"Oregon, USA"
1926,266800947,svm_ylmz,"Göztepe, İzmir"
1927,990278890181550081,Lihi37214731,
1928,703632672111902720,mc_6112k,home 
1929,4671090522,SamuelFapson,Nigeria
1930,887027064318160896,SaulNaoSal,"Sumaré, Brasil"
1931,993145842902151168,taitaiahmed1,
1932,993145084408418304,0AnEjPpwr2LjcPD,
1933,993145509949865989,DantePinoW,
1934,749614055669764097,TsThalles_,
1935,709988488150708224,yllwluv,tx
1936,1949955175,jdlambart,
1937,1715128962,jaimz_lee,香港
1938,874014802682798081,Le_bres,Brazil
1939,2474112526,1yn0htnA,Jersey
1940,473989101,dougccxit,
1941,993145303824982016,CeoiCharlene,
1942,4835035107,BobPurue,
1943,185315124,zdecker99,
1944,766067265041293313,xUndauntedHEROx,
1945,993144877838778370,tran_bol,
1946,378380990,KyleSnively,Ontario
1947,935371413392732160,Adarsh_Sz,"Chennai, India"
1948,2956568094,jarrodbradfeild,
1949,705627747230420992,kakatidhritiman,"Guwahati, India"
1950,2282553553,jordanseddon2,
1951,437784781,Gork_Fork,"Kirtland, OH        Kent, OH"
1952,993144325138731009,prmczqotm2195f1,
1953,990039508329553922,stonefur2,"Calgary, Alberta"
1954,365491400,Carl_Crowther,Doncaster
1955,1329817489,RossKotten,
1956,993008095478599680,zoorgir,
1957,979503754641854465,Jose21497837,Up Your Ass And To The Left
1958,2410307615,Darkwolf206,
1959,1072160858,connorkapisak,"South Windsor, CT"
1960,761601128551165953,LiecGabriel,
1961,973235025910140929,Ofentse86339077,paradise. 
1962,551425184,connorobrien03,
1963,992654195294646272,Wels23177174,
1964,951250203159523330,woahmayawyd,"Lansing, MI"
1965,993116808512266240,HusseinZedan6,بغداد
1966,993144720506413056,Syedmahmoodhu17,
1967,993145179082113024,ShellyEleazar,San Isidro Nueva Ecija
1968,1602531924,ABHUIYAN74,Toronto
1969,990436151994568704,carriemaememes,"Washington, DC"
1970,3286925569,jfinegan43,"Indiana, PA"
1971,308000933,sduitter,Kazakhstan
1972,755681005,SILVERLlNlNG,gbc forever
1973,993143438580371456,eddings1844,
1974,612080901,zoha_97,
1975,942898897629917184,Vuynjou,
1976,756613888032907264,CracKerSsz,United States
1977,993144758787805184,ummwhatchasayy,
1978,906373005445537792,ArthurFOM98,
1979,3360509474,nimehedi,
1980,3232953579,ake_1905,"Elazığ, Türkiye"
1981,4249400031,emraydn_34,
1982,374562535,thisjordanjking,
1983,992047407415332868,HkanBorg2,
1984,992916071446282240,CarlMacFarlane,New Zealand
1985,353564930,sizzykins,"Southampton, England"
1986,4826382636,stdarling58,
1987,3373081905,mahmoud246710,
1988,993145314898010112,BrunoMe07193489,
1989,3813679107,Melhovey123,"Barclay Downs, Charlotte"
1990,4167610275,AndSheChose,
1991,15904946,rocpatel,
1992,993145438193713152,Andrei53240632,
1993,993145437350776833,TufanGngr5,
1994,908913836320735234,22inchhorsecock,
1995,990527711499161600,thaspicypotatoe,
1996,338527424,GriffinReilly17,"Durham, NC"
1997,964920812984782848,elm_712,
1998,1278833400,SethRockwell,"Mystic, CT"
1999,1546400701,ira_andreanna,
